"Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","B365H","B365D","B365A","BWH","BWD","BWA","IWH","IWD","IWA","LBH","LBD","LBA","season"
"I1","12/03/17","Pescara","Udinese",1,3,"A",0,1,"A",12,10,3,6,12,14,4,3,2,3,0,0,2.9,3.5,2.4,2.85,3.5,2.4,2.9,3.3,2.3,2.9,3.5,2.3,"16/17"
"I1","12/03/17","Sassuolo","Bologna",0,1,"A",0,0,"D",13,11,5,1,20,15,7,7,3,5,0,0,1.91,3.5,4.2,1.95,3.5,4,2,3.3,3.6,1.91,3.3,4.2,"16/17"
"I1","13/03/17","Lazio","Torino",3,1,"H",0,0,"D",23,6,5,2,20,11,6,2,3,1,0,0,1.57,4.2,5.75,1.6,4.1,5.5,1.55,4,5.5,1.55,4.2,5.75,"16/17"
"I1","18/03/17","Milan","Genoa",1,0,"H",1,0,"H",20,8,5,2,7,14,5,5,1,2,0,0,1.7,3.8,5,1.62,3.9,5.75,1.55,4,5.5,1.67,3.75,5,"16/17"
"I1","18/03/17","Torino","Inter",2,2,"D",1,1,"D",17,19,5,4,19,10,5,8,1,0,0,0,3.7,3.75,1.95,3.8,3.6,1.95,3.4,3.5,2,3.5,3.8,1.95,"16/17"
"I1","19/03/17","Atalanta","Pescara",3,0,"H",1,0,"H",18,6,7,1,19,15,7,5,2,2,0,0,1.25,6,12,1.28,6.25,9,1.22,6,11,1.25,6,11,"16/17"
"I1","19/03/17","Bologna","Chievo",4,1,"H",0,1,"A",18,11,5,4,19,16,8,3,2,3,0,0,2.3,3.1,3.4,2.3,3.1,3.4,2.3,2.9,3.3,2.3,3,3.4,"16/17"
"I1","19/03/17","Cagliari","Lazio",0,0,"D",0,0,"D",4,14,1,4,11,14,3,9,3,2,0,0,6,4.2,1.55,6,4.1,1.57,5.5,4,1.55,5.75,4.2,1.55,"16/17"
"I1","19/03/17","Crotone","Fiorentina",0,1,"A",0,0,"D",11,27,1,10,16,14,2,1,1,1,0,0,5.5,3.75,1.67,5,3.8,1.7,5,3.9,1.6,5,3.8,1.67,"16/17"
"I1","19/03/17","Empoli","Napoli",2,3,"A",0,3,"A",10,11,4,6,25,16,2,1,3,4,0,0,11,5.5,1.29,10.5,5.5,1.3,9,5,1.3,11,5.25,1.3,"16/17"
"I1","19/03/17","Roma","Sassuolo",3,1,"H",2,1,"H",22,9,8,4,6,9,11,7,1,2,0,0,1.22,6,15,1.26,6,11,1.25,6,9,1.29,5.75,10,"16/17"
"I1","19/03/17","Sampdoria","Juventus",0,1,"A",0,1,"A",10,9,5,5,6,10,2,5,1,1,0,0,7,4,1.53,6.75,4.1,1.53,5.6,3.9,1.55,6.5,4,1.53,"16/17"
"I1","19/03/17","Udinese","Palermo",4,1,"H",1,1,"D",13,6,10,2,16,20,5,5,3,2,0,1,1.62,3.8,6,1.65,3.8,5.5,1.65,3.9,4.6,1.62,3.6,5.75,"16/17"
"I1","01/04/17","Roma","Empoli",2,0,"H",1,0,"H",20,12,5,3,17,6,14,4,0,1,0,0,1.17,7.5,17,1.19,7.25,14,1.17,6.5,14,1.18,7,17,"16/17"
"I1","01/04/17","Sassuolo","Lazio",1,2,"A",1,1,"D",9,12,3,4,13,12,2,3,2,4,0,0,4.5,3.75,1.8,4.6,3.75,1.78,4.9,3.7,1.65,4,3.8,1.8,"16/17"
"I1","02/04/17","Chievo","Crotone",1,2,"A",0,0,"D",16,16,4,7,9,9,2,8,2,2,0,0,1.85,3.5,4.5,1.8,3.5,4.75,1.75,3.5,4.5,1.83,3.3,4.5,"16/17"
"I1","02/04/17","Fiorentina","Bologna",1,0,"H",0,0,"D",18,5,6,1,12,13,11,1,3,2,0,0,1.5,4.2,7,1.48,4.25,7.25,1.5,4,6.1,1.5,4,6.5,"16/17"
"I1","02/04/17","Genoa","Atalanta",0,5,"A",0,2,"A",8,22,4,13,14,16,3,7,3,1,1,0,3.8,3.4,2.05,3.75,3.4,2.05,3.5,3.4,2,3.75,3.3,2,"16/17"
"I1","02/04/17","Napoli","Juventus",1,1,"D",0,1,"A",17,4,4,1,11,9,5,2,1,0,0,0,2.38,3.3,3.1,2.5,3.3,2.85,2.6,3.2,2.6,2.4,3.1,3,"16/17"
"I1","02/04/17","Palermo","Cagliari",1,3,"A",1,0,"H",14,17,5,9,13,15,13,4,3,1,0,0,2.25,3.4,3.25,2.3,3.4,3.1,2.2,3.3,3.1,2.25,3.3,3.1,"16/17"
"I1","02/04/17","Pescara","Milan",1,1,"D",1,1,"D",8,26,3,5,26,9,5,7,5,3,0,0,6,4.33,1.53,5.75,4.4,1.53,7.1,4.5,1.4,5.25,4.5,1.55,"16/17"
"I1","02/04/17","Torino","Udinese",2,2,"D",0,0,"D",22,8,7,3,14,16,13,2,1,3,0,0,1.85,3.75,4.2,1.87,3.7,4.1,1.85,3.45,4,1.85,3.5,4,"16/17"
"I1","03/04/17","Inter","Sampdoria",1,2,"A",1,0,"H",18,11,5,3,14,12,16,2,2,0,0,0,1.33,5.5,9,1.34,5.5,8.25,1.4,4.4,7.3,1.35,5.25,8.5,"16/17"
"I1","08/04/17","Atalanta","Sassuolo",1,1,"D",0,1,"A",18,4,7,2,13,15,11,2,3,4,0,0,1.45,4.5,7,1.5,4.4,6.5,1.5,4,6.1,1.48,4.33,6.5,"16/17"
"I1","08/04/17","Empoli","Pescara",1,1,"D",1,1,"D",14,14,4,4,15,15,7,5,2,3,0,0,1.83,3.75,4.2,1.91,3.6,4,1.85,3.5,4,1.91,3.6,3.8,"16/17"
"I1","08/04/17","Juventus","Chievo",2,0,"H",1,0,"H",17,10,6,3,8,12,10,2,1,2,0,0,1.25,6,12,1.25,6,12,1.2,6,13,1.25,5.5,13,"16/17"
"I1","09/04/17","Bologna","Roma",0,3,"A",0,2,"A",13,11,4,5,14,9,6,5,3,2,0,0,7,4.75,1.44,7,4.75,1.44,7,4,1.45,6.5,4.5,1.44,"16/17"
"I1","09/04/17","Cagliari","Torino",2,3,"A",1,2,"A",10,13,2,5,22,13,5,2,2,3,0,1,3,3.5,2.3,3.1,3.5,2.25,2.9,3.3,2.3,2.9,3.6,2.25,"16/17"
"I1","09/04/17","Crotone","Inter",2,1,"H",2,0,"H",12,17,7,4,15,14,3,7,4,2,0,0,10,5,1.33,8.5,5.5,1.33,7.6,4.8,1.35,8.5,5,1.35,"16/17"
"I1","09/04/17","Lazio","Napoli",0,3,"A",0,1,"A",17,12,5,7,10,7,3,4,3,3,0,0,2.7,3.6,2.5,2.8,3.5,2.45,2.65,3.3,2.5,2.62,3.5,2.5,"16/17"
"I1","09/04/17","Milan","Palermo",4,0,"H",3,0,"H",14,8,10,2,10,14,8,5,1,2,0,1,1.25,6,12,1.28,5.75,10.5,1.3,5,9,1.29,5.5,10,"16/17"
"I1","09/04/17","Sampdoria","Fiorentina",2,2,"D",1,0,"H",10,19,4,4,19,15,4,10,2,1,0,0,3,3.5,2.3,2.85,3.4,2.45,2.6,3.2,2.6,2.9,3.3,2.4,"16/17"
"I1","09/04/17","Udinese","Genoa",3,0,"H",2,0,"H",9,13,3,3,13,13,7,5,2,2,0,0,1.8,3.7,4.5,1.78,3.7,4.6,1.8,3.5,4.2,1.8,3.6,4.33,"16/17"
"I1","15/04/17","Cagliari","Chievo",4,0,"H",3,0,"H",23,16,11,2,20,16,1,4,2,2,0,0,2.2,3.3,3.3,2.1,3.3,3.4,2.2,3.3,3.1,2.2,3.3,3.25,"16/17"
"I1","15/04/17","Fiorentina","Empoli",1,2,"A",0,1,"A",18,11,7,5,17,18,8,7,4,5,1,0,1.33,5,9,1.3,5,9.5,1.35,4.8,7.6,1.3,5.25,10,"16/17"
"I1","15/04/17","Genoa","Lazio",2,2,"D",1,1,"D",13,21,6,6,15,13,7,7,4,4,0,0,5,3.75,1.67,4.75,3.8,1.67,4.7,3.6,1.7,5,3.8,1.67,"16/17"
"I1","15/04/17","Inter","Milan",2,2,"D",2,0,"H",10,14,4,6,11,10,2,8,3,2,0,0,2,3.4,3.75,2.05,3.4,3.5,2.2,3.3,3.1,2.05,3.5,3.4,"16/17"
"I1","15/04/17","Napoli","Udinese",3,0,"H",0,0,"D",19,7,6,2,8,8,15,2,0,1,0,0,1.22,6,13,1.25,5.75,10,1.25,5.5,10.3,1.22,6,13,"16/17"
"I1","15/04/17","Palermo","Bologna",0,0,"D",0,0,"D",16,7,2,4,14,10,3,5,4,2,0,1,2.55,3.2,2.8,2.5,3.25,2.8,2.3,3.3,2.9,2.62,3,2.8,"16/17"
"I1","15/04/17","Pescara","Juventus",0,2,"A",0,2,"A",6,14,2,7,19,12,2,1,4,1,0,0,9,5.75,1.29,9,5.5,1.28,10.3,5.5,1.25,9,5.5,1.3,"16/17"
"I1","15/04/17","Roma","Atalanta",1,1,"D",0,1,"A",21,6,5,1,8,21,11,3,2,3,0,0,1.5,4.33,6,1.48,4.5,5.75,1.5,4,6.1,1.5,4.33,6,"16/17"
"I1","15/04/17","Sassuolo","Sampdoria",2,1,"H",0,1,"A",8,13,3,3,13,14,11,6,3,2,0,0,2.1,3.5,3.3,2.1,3.4,3.3,2.3,3.3,2.9,2.2,3.5,3.1,"16/17"
"I1","15/04/17","Torino","Crotone",1,1,"D",0,0,"D",24,8,8,1,12,12,11,5,2,3,0,0,1.53,4,6,1.55,4,5.75,1.55,4.2,5,1.55,4.2,5.75,"16/17"
"I1","22/04/17","Atalanta","Bologna",3,2,"H",2,1,"H",5,11,3,6,17,19,3,3,2,3,0,0,1.36,5,8.5,1.34,5,9.75,1.35,4.8,7.6,1.36,4.75,8.5,"16/17"
"I1","22/04/17","Fiorentina","Inter",5,4,"H",1,2,"A",13,10,9,6,10,11,7,10,3,1,0,0,2.7,3.4,2.63,2.6,3.5,2.6,2.5,3.3,2.65,2.5,3.6,2.5,"16/17"
"I1","23/04/17","Chievo","Torino",1,3,"A",0,0,"D",13,22,3,5,12,11,5,9,1,1,0,0,3,3.5,2.25,3.1,3.4,2.3,2.9,3.3,2.3,2.9,3.6,2.25,"16/17"
"I1","23/04/17","Juventus","Genoa",4,0,"H",3,0,"H",18,11,4,2,10,13,4,2,0,1,0,0,1.18,7,17,1.18,7.25,15.5,1.15,7,15,1.2,6.5,15,"16/17"
"I1","23/04/17","Lazio","Palermo",6,2,"H",5,0,"H",17,7,7,2,10,8,5,2,1,1,0,0,1.14,8,21,1.17,7.5,16,1.15,7,15,1.18,7.5,17,"16/17"
"I1","23/04/17","Milan","Empoli",1,2,"A",0,1,"A",28,11,12,7,15,17,10,4,3,4,0,0,1.36,4.75,9.5,1.34,5,9.75,1.3,5,9,1.36,5,7.5,"16/17"
"I1","23/04/17","Sampdoria","Crotone",1,2,"A",1,0,"H",10,14,5,6,9,13,5,9,2,3,0,0,1.91,3.5,4.2,1.85,3.6,4.25,1.85,3.6,3.8,1.85,3.6,4,"16/17"
"I1","23/04/17","Sassuolo","Napoli",2,2,"D",0,0,"D",8,20,4,6,9,16,2,9,3,1,0,0,9.5,4.75,1.36,7.75,4.75,1.4,7.3,4.4,1.4,7,4.75,1.4,"16/17"
"I1","23/04/17","Udinese","Cagliari",2,1,"H",0,0,"D",18,12,5,3,11,15,7,2,1,1,0,0,1.85,3.5,4.5,1.85,3.6,4.33,1.8,3.5,4.2,1.8,3.6,4.2,"16/17"
"I1","24/04/17","Pescara","Roma",1,4,"A",0,2,"A",16,23,4,6,10,12,9,5,2,0,0,0,11,6.5,1.22,11.5,6.25,1.25,10.3,5.5,1.25,10,6.5,1.25,"16/17"
"I1","28/04/17","Atalanta","Juventus",2,2,"D",1,0,"H",13,16,7,8,13,9,7,10,3,2,0,0,3.75,3.4,2.05,3.4,3.3,2.1,3.1,3.3,2.2,3.75,3.2,2.1,"16/17"
"I1","29/04/17","Torino","Sampdoria",1,1,"D",0,1,"A",25,7,5,4,12,9,4,3,1,2,0,0,1.62,4.2,5.25,1.62,4,5,1.7,3.7,4.5,1.66,4.2,5.2,"16/17"
"I1","30/04/17","Bologna","Udinese",4,0,"H",2,0,"H",11,6,6,2,13,13,5,10,1,3,0,0,2.38,3.3,3,2.3,3.2,3.1,2.4,3,3.05,2.4,3.1,3.1,"16/17"
"I1","30/04/17","Cagliari","Pescara",1,0,"H",1,0,"H",15,14,4,8,16,17,3,5,1,4,0,0,1.62,4.2,5.25,1.62,4,5,1.55,4.2,5,1.53,4.33,5.2,"16/17"
"I1","30/04/17","Crotone","Milan",1,1,"D",1,0,"H",11,13,3,7,17,14,6,11,3,1,0,1,4,3.5,1.95,3.9,3.5,1.9,3.4,3.5,2,4.2,3.4,1.86,"16/17"
"I1","30/04/17","Empoli","Sassuolo",1,3,"A",1,2,"A",18,11,9,6,11,13,12,4,2,3,0,0,2.1,3.4,3.6,2.1,3.25,3.5,1.9,3.45,3.8,1.86,3.4,3.9,"16/17"
"I1","30/04/17","Genoa","Chievo",1,2,"A",1,0,"H",15,8,1,2,15,16,3,4,1,2,0,1,1.67,3.75,5.5,1.67,3.7,5,1.7,3.7,4.5,1.7,3.7,5.2,"16/17"
"I1","30/04/17","Inter","Napoli",0,1,"A",0,1,"A",14,16,3,4,9,9,8,4,2,2,0,0,3.1,3.4,2.3,3,3.5,2.2,3.2,3.4,2.1,3.1,3.6,2.2,"16/17"
"I1","30/04/17","Palermo","Fiorentina",2,0,"H",1,0,"H",10,13,2,3,10,9,1,9,2,2,0,1,8,4.75,1.4,6.75,4.6,1.42,6.5,4.2,1.45,7,4.6,1.4,"16/17"
"I1","30/04/17","Roma","Lazio",1,3,"A",1,1,"D",12,14,6,7,10,10,8,5,0,4,1,0,1.85,3.75,4.2,1.83,3.7,4,2,3.3,3.6,1.83,3.7,4.2,"16/17"
"I1","06/05/17","Juventus","Torino",1,1,"D",0,0,"D",22,9,5,2,15,11,12,1,3,2,0,1,1.5,4.33,7,1.48,4.6,6.25,1.5,4,6.1,1.5,4.6,5.75,"16/17"
"I1","06/05/17","Napoli","Cagliari",3,1,"H",1,0,"H",28,8,9,3,4,6,7,2,1,0,0,0,1.13,9,21,1.09,11,23,1.1,8,20,1.11,9,26,"16/17"
"I1","07/05/17","Chievo","Palermo",1,1,"D",0,0,"D",5,15,2,5,20,20,5,7,3,3,0,0,1.67,4,5,1.65,3.9,5.25,1.65,3.8,4.7,1.66,4.2,5.2,"16/17"
"I1","07/05/17","Empoli","Bologna",3,1,"H",2,1,"H",20,6,8,3,20,18,5,1,1,2,0,0,1.7,3.8,5,1.72,3.75,5,1.6,3.9,5,1.66,3.9,4.8,"16/17"
"I1","07/05/17","Genoa","Inter",1,0,"H",0,0,"D",10,11,5,4,16,26,4,3,4,2,0,1,4.75,3.8,1.75,4.4,4,1.75,3.9,3.7,1.8,4.33,3.75,1.72,"16/17"
"I1","07/05/17","Lazio","Sampdoria",7,3,"H",5,1,"H",19,8,11,7,13,6,11,2,0,1,0,1,1.22,6.5,13,1.22,7,12,1.27,5.5,9,1.22,6,13,"16/17"
"I1","07/05/17","Milan","Roma",1,4,"A",0,2,"A",13,24,2,10,12,9,9,7,4,1,1,0,3.25,3.8,2.1,3.25,3.6,2.15,3.8,3.5,1.9,3,3.6,2.2,"16/17"
"I1","07/05/17","Pescara","Crotone",0,1,"A",0,0,"D",10,13,2,3,15,21,5,6,3,2,1,0,5,4.4,1.6,5.25,4.2,1.6,4.9,4,1.6,4.6,4.33,1.6,"16/17"
"I1","07/05/17","Sassuolo","Fiorentina",2,2,"D",0,1,"A",12,13,8,6,16,19,10,6,5,2,0,1,3.1,3.6,2.2,3.1,3.6,2.2,3.4,3.5,2,3.1,3.5,2.2,"16/17"
"I1","07/05/17","Udinese","Atalanta",1,1,"D",0,1,"A",12,9,5,4,15,19,3,5,4,3,0,0,4.5,3.7,1.8,4.5,3.8,1.78,3.8,3.6,1.85,4.4,3.75,1.83,"16/17"
"I1","13/05/17","Atalanta","Milan",1,1,"D",1,0,"H",14,13,7,4,11,8,10,5,2,1,0,0,2.05,3.5,3.6,2.1,3.5,3.5,2,3.5,3.4,2.05,3.6,3.7,"16/17"
"I1","13/05/17","Fiorentina","Lazio",3,2,"H",0,0,"D",18,14,9,5,14,17,4,6,2,3,0,0,1.95,3.8,3.6,2,3.9,3.4,2.3,3.5,2.8,1.95,3.75,3.6,"16/17"
"I1","14/05/17","Bologna","Pescara",3,1,"H",1,1,"D",15,15,7,4,9,13,9,5,2,2,0,0,1.5,4.2,6.5,1.5,4.33,6.5,1.65,3.8,4.7,1.53,4.6,5.75,"16/17"
"I1","14/05/17","Cagliari","Empoli",3,2,"H",3,0,"H",15,12,6,3,17,11,1,5,2,2,0,0,2.9,3.7,2.3,3,3.4,2.35,2.95,3.5,2.2,3,3.7,2.25,"16/17"
"I1","14/05/17","Crotone","Udinese",1,0,"H",1,0,"H",11,13,7,4,13,10,4,8,2,2,0,0,1.8,3.5,4.75,1.8,3.6,4.6,1.75,3.7,4.2,1.72,3.75,4.4,"16/17"
"I1","14/05/17","Inter","Sassuolo",1,2,"A",0,1,"A",23,12,7,4,13,13,15,2,3,1,0,0,1.44,4.75,6.75,1.48,4.6,6.5,1.45,4.2,6.5,1.44,4.8,7,"16/17"
"I1","14/05/17","Palermo","Genoa",1,0,"H",1,0,"H",10,13,3,3,18,18,3,9,1,1,0,0,5,4,1.67,5,4.1,1.65,4.3,3.8,1.7,4.8,4.2,1.66,"16/17"
"I1","14/05/17","Roma","Juventus",3,1,"H",1,1,"D",14,16,7,5,9,6,5,6,3,2,0,0,2.5,3.4,2.88,2.5,3.4,2.8,2.4,3.3,2.75,2.4,3.5,2.75,"16/17"
"I1","14/05/17","Sampdoria","Chievo",1,1,"D",1,0,"H",12,7,3,1,17,14,5,1,2,4,0,0,1.8,3.8,4.33,1.8,3.7,4.4,2,3.3,3.6,1.72,3.9,4.33,"16/17"
"I1","14/05/17","Torino","Napoli",0,5,"A",0,1,"A",10,15,1,6,12,9,2,7,2,1,0,0,6,4.5,1.5,5.5,5,1.5,5.5,4.3,1.5,5.5,4.4,1.53,"16/17"
"I1","20/05/17","Chievo","Roma",3,5,"A",2,2,"D",11,19,4,11,11,11,3,6,2,0,0,0,13,6.5,1.22,12.5,6,1.25,10.3,5.5,1.25,12,6,1.18,"16/17"
"I1","20/05/17","Napoli","Fiorentina",4,1,"H",2,0,"H",19,14,9,5,10,8,5,6,2,1,0,0,1.25,6.5,10,1.28,6,10,1.35,4.8,7.6,1.22,6,9.5,"16/17"
"I1","21/05/17","Empoli","Atalanta",0,1,"A",0,1,"A",8,13,3,5,16,17,6,5,3,2,0,0,2.3,3.4,3.1,2.3,3.4,3.1,2,3.4,3.5,2.2,3.3,3.2,"16/17"
"I1","21/05/17","Genoa","Torino",2,1,"H",1,0,"H",8,4,4,1,17,20,4,5,2,5,0,0,2.05,3.3,3.8,2,3.5,3.75,1.7,3.6,4.7,2.05,3.3,3.9,"16/17"
"I1","21/05/17","Juventus","Crotone",3,0,"H",2,0,"H",19,9,7,2,13,14,9,2,1,1,0,0,1.17,7.5,17,1.18,7.25,15.5,1.17,7,12,1.18,6.5,15,"16/17"
"I1","21/05/17","Lazio","Inter",1,3,"A",1,2,"A",7,9,1,3,18,14,6,6,2,2,2,0,2,3.5,3.75,2,3.7,3.6,2,3.5,3.4,1.91,3.8,3.7,"16/17"
"I1","21/05/17","Milan","Bologna",3,0,"H",0,0,"D",23,8,6,0,9,8,10,3,2,2,0,0,1.36,5,8.5,1.36,5,8.5,1.35,4.8,7.6,1.3,4.8,9,"16/17"
"I1","21/05/17","Sassuolo","Cagliari",6,2,"H",4,1,"H",13,14,8,6,13,22,4,10,1,5,0,0,1.8,3.8,4.33,1.8,3.7,4.5,1.8,3.6,4,1.8,3.75,4.33,"16/17"
"I1","21/05/17","Udinese","Sampdoria",1,1,"D",1,0,"H",12,8,3,4,9,11,6,5,1,2,2,1,2.1,3.5,3.5,2.05,3.6,3.5,2.1,3.3,3.3,2.1,3.6,3.3,"16/17"
"I1","22/05/17","Pescara","Palermo",2,0,"H",1,0,"H",12,12,4,3,18,10,2,2,2,0,0,0,2.3,3.5,3,2.3,3.5,3,2.2,3.3,3.1,2.3,3.6,3.1,"16/17"
"I1","19/08/17","Juventus","Cagliari",3,0,"H",2,0,"H",17,5,7,2,13,11,4,1,1,0,0,0,1.14,8,19,1.16,7.5,17,1.15,7,15,1.14,7.5,26,"17/18"
"I1","19/08/17","Verona","Napoli",1,3,"A",0,2,"A",12,22,4,12,7,9,3,6,2,2,0,1,8,4.75,1.4,8,4.6,1.42,7.3,4.1,1.43,7.5,4.6,1.4,"17/18"
"I1","20/08/17","Atalanta","Roma",0,1,"A",0,1,"A",14,6,6,1,14,16,4,1,1,2,0,0,3.2,3.3,2.3,3.2,3.4,2.25,3.1,3.3,2.2,3,3.3,2.25,"17/18"
"I1","20/08/17","Bologna","Torino",1,1,"D",1,1,"D",13,9,3,3,18,10,0,8,2,1,0,0,3.1,3.3,2.38,3.2,3.3,2.3,2.75,3.3,2.4,3.1,3.2,2.3,"17/18"
"I1","20/08/17","Crotone","Milan",0,3,"A",0,3,"A",6,19,2,10,9,14,2,9,1,3,1,0,6,4,1.57,5.5,4.1,1.6,5.6,3.9,1.55,5.5,4,1.6,"17/18"
"I1","20/08/17","Inter","Fiorentina",3,0,"H",2,0,"H",16,15,6,3,7,13,9,7,0,1,0,0,1.57,4,6,1.57,4.2,5.75,1.6,3.7,5.4,1.53,4,5.8,"17/18"
"I1","20/08/17","Lazio","Spal",0,0,"D",0,0,"D",23,9,13,2,20,4,9,5,2,2,0,0,1.29,5.5,11,1.26,5.75,12,1.3,5,9,1.3,5.2,11,"17/18"
"I1","20/08/17","Sampdoria","Benevento",2,1,"H",1,1,"D",16,18,6,7,10,10,6,7,1,2,0,0,1.67,3.75,5.5,1.67,3.7,5.5,1.65,3.6,5.1,1.67,3.7,5.25,"17/18"
"I1","20/08/17","Sassuolo","Genoa",0,0,"D",0,0,"D",14,12,3,4,16,28,2,5,2,3,0,0,2.2,3.25,3.5,2.2,3.3,3.4,2.3,3.3,2.9,2.1,3.3,3.4,"17/18"
"I1","20/08/17","Udinese","Chievo",1,2,"A",1,1,"D",18,10,5,3,11,10,5,4,2,2,0,0,2.1,3.2,3.8,2.1,3.25,3.75,2.2,3.3,3.1,2.05,3.2,3.8,"17/18"
"I1","26/08/17","Benevento","Bologna",0,1,"A",0,0,"D",15,14,5,4,10,13,6,2,1,3,0,0,2.7,3.2,2.75,2.7,3.1,2.8,2.6,3.2,2.6,2.62,3,2.65,"17/18"
"I1","26/08/17","Genoa","Juventus",2,4,"A",2,2,"D",9,17,3,7,13,8,1,4,4,3,0,0,9,4.5,1.4,10,4.6,1.36,7.3,4.4,1.4,8.5,4.4,1.36,"17/18"
"I1","26/08/17","Roma","Inter",1,3,"A",1,0,"H",18,14,3,8,12,8,12,6,1,1,0,0,2.3,3.5,3,2.25,3.5,3.1,2.2,3.3,3.1,2.2,3.4,2.9,"17/18"
"I1","27/08/17","Chievo","Lazio",1,2,"A",1,1,"D",13,13,5,3,8,8,9,6,1,1,0,0,3.5,3.2,2.2,3.6,3.3,2.15,2.9,3.3,2.3,3.3,3.2,2.1,"17/18"
"I1","27/08/17","Crotone","Verona",0,0,"D",0,0,"D",13,5,4,0,13,11,1,3,1,3,0,0,2.5,3.2,2.88,2.45,3.2,3,2.3,3.2,3,2.37,3,3,"17/18"
"I1","27/08/17","Fiorentina","Sampdoria",1,2,"A",0,2,"A",25,12,10,5,20,11,14,7,3,4,0,0,1.8,3.5,4.5,1.85,3.6,4.33,1.85,3.45,4,1.8,3.5,4,"17/18"
"I1","27/08/17","Milan","Cagliari",2,1,"H",1,0,"H",15,14,5,4,20,17,2,6,2,1,0,0,1.22,6.5,13,1.22,6.5,13.5,1.2,6,12.5,1.22,5.8,13,"17/18"
"I1","27/08/17","Napoli","Atalanta",3,1,"H",0,1,"A",10,14,4,2,15,9,9,6,1,2,0,0,1.4,4.75,8,1.42,4.6,7.75,1.3,5,9,1.4,4.5,7,"17/18"
"I1","27/08/17","Spal","Udinese",3,2,"H",1,0,"H",10,11,4,3,9,14,0,7,3,1,0,0,2.5,3.1,2.9,2.45,3.1,3.1,2.6,3.2,2.6,2.37,3,2.9,"17/18"
"I1","27/08/17","Torino","Sassuolo",3,0,"H",1,0,"H",14,19,5,2,13,16,5,11,1,1,0,0,1.75,3.6,5,1.72,3.7,5,1.8,3.5,4.2,1.7,3.7,4.4,"17/18"
"I1","09/09/17","Juventus","Chievo",3,0,"H",1,0,"H",15,15,4,2,10,7,10,6,2,1,0,0,1.17,7.5,17,1.17,7.25,17,1.2,6.5,15,1.18,6.5,19,"17/18"
"I1","10/09/17","Atalanta","Sassuolo",2,1,"H",1,1,"D",9,16,3,3,13,18,3,7,0,1,0,0,1.55,4,6.5,1.57,4,6,1.7,3.7,5,1.6,3.9,5.75,"17/18"
"I1","10/09/17","Benevento","Torino",0,1,"A",0,0,"D",15,16,5,6,13,22,2,10,2,2,0,0,4.33,3.75,1.83,4.5,3.7,1.8,4.5,3.6,1.8,4.2,3.7,1.8,"17/18"
"I1","10/09/17","Bologna","Napoli",0,3,"A",0,0,"D",5,17,2,7,10,16,5,7,5,1,0,0,10,5,1.33,9.75,5,1.34,8,5.3,1.35,8.5,4.8,1.36,"17/18"
"I1","10/09/17","Cagliari","Crotone",1,0,"H",1,0,"H",13,9,4,2,16,16,6,4,2,1,0,0,1.67,3.75,5.5,1.65,3.8,5.5,1.7,3.7,5,1.67,3.7,5,"17/18"
"I1","10/09/17","Inter","Spal",2,0,"H",1,0,"H",19,9,7,1,14,13,8,5,2,2,0,0,1.25,6,13,1.25,6,12,1.25,6,11,1.25,5.8,13,"17/18"
"I1","10/09/17","Lazio","Milan",4,1,"H",2,0,"H",12,18,7,6,14,12,3,5,1,1,0,0,2.45,3.4,2.9,2.4,3.4,2.95,2.65,3.3,2.65,2.35,3.4,2.87,"17/18"
"I1","10/09/17","Udinese","Genoa",1,0,"H",1,0,"H",14,12,5,2,12,17,1,8,4,0,1,1,2.38,3.2,3.2,2.35,3.2,3.2,2.2,3.3,3.35,2.35,3.2,3.1,"17/18"
"I1","10/09/17","Verona","Fiorentina",0,5,"A",0,3,"A",14,20,2,10,12,11,8,6,2,1,0,0,3.4,3.3,2.2,3.5,3.3,2.15,3.3,3.35,2.2,3.3,3.4,2.15,"17/18"
"I1","16/09/17","Crotone","Inter",0,2,"A",0,0,"D",12,7,4,3,10,6,8,6,1,2,0,0,10,5,1.33,10.5,5.25,1.3,8.3,5.5,1.33,10,5,1.33,"17/18"
"I1","16/09/17","Fiorentina","Bologna",2,1,"H",0,0,"D",14,6,4,2,16,8,7,3,1,3,0,0,1.55,4.2,6,1.53,4.1,6.75,1.55,4,6.2,1.53,4.2,5.8,"17/18"
"I1","16/09/17","Roma","Verona",3,0,"H",2,0,"H",30,8,10,1,7,12,8,1,1,1,0,1,1.17,7.5,17,1.19,6.75,15.5,1.2,6.5,15,1.2,6.5,15,"17/18"
"I1","17/09/17","Chievo","Atalanta",1,1,"D",0,0,"D",15,10,4,6,13,11,6,5,2,0,0,0,3,3.2,2.5,3,3.2,2.45,2.7,3.3,2.6,2.9,3.1,2.5,"17/18"
"I1","17/09/17","Genoa","Lazio",2,3,"A",0,1,"A",5,18,4,6,10,12,2,1,1,2,0,0,3.8,3.5,2,3.9,3.4,2,4.3,3.5,1.85,3.5,3.4,2.05,"17/18"
"I1","17/09/17","Milan","Udinese",2,1,"H",2,1,"H",21,4,7,2,13,10,10,3,1,2,0,0,1.4,4.6,8.5,1.4,4.75,8,1.4,4.8,7.5,1.4,4.5,8,"17/18"
